"","tweet_id"
"1158","1421459524117012481"
"1159","1421443052330229764"
"1160","1421751303416463362"
"1161","1422192963837304832"
"1162","1422207083206873105"
"1163","1422565166152044545"
"1164","1422649149858754565"
"1165","1422815219240288256"
"1166","1423183117234343937"
"1167","1423176951200567297"
"1168","1423204616808894465"
"1169","1423236237821980686"
"1170","1423593441691308036"
"1171","1423592963691749382"
"1172","1423707975483527174"
"1173","1423897702916628485"
"1174","1423931845947887618"
"1175","1423925732997312513"
"1176","1423921044365221889"
"1177","1423987818364297219"
"1178","1423974922569846786"
"1179","1424021158811287555"
"1180","1424233913828798469"
"1181","1424196199674941443"
"1182","1424274177016619008"
"1183","1424271695351853058"
"1184","1424254063479246855"
"1185","1424296344760500224"
"1186","1424347199824093190"
"1187","1424328283689127938"
"1188","1424422688551063558"
"1189","1424628499931877380"
"1190","1424620647762780160"
"1191","1424649637009543169"
"1192","1424648745069785088"
"1193","1424647672808579077"
"1194","1424647041095962627"
"1195","1424671311016730626"
"1196","1424662009359044611"
"1197","1424651913379844098"
"1198","1424700873582817289"
"1199","1424692117914492933"
"1200","1424678322521448449"
"1201","1424714354407231492"
"1202","1424712430295322624"
"1203","1424705018276548609"
"1204","1424759090429956097"
"1205","1424948621376688129"
"1206","1424984233781702674"
"1207","1425002249579806720"
"1208","1425040004980613124"
"1209","1425033962183970822"
"1210","1425169353188728838"
"1211","1425358340499156997"
"1212","1425371400626393091"
"1213","1425458156042399748"
"1214","1425472462129618948"
"1215","1425678430062841856"
"1216","1425674625858646016"
"1217","1425702394965499904"
"1218","1425744403382128645"
"1219","1425731241702264832"
"1220","1425760439770796036"
"1221","1426060954882686976"
"1222","1426035784885305349"
"1223","1426117100754640896"
"1224","1426514396625489923"
"1225","1426549441054613504"
"1226","1426727368538873859"
"1227","1426808869007904770"
"1228","1426838674205990921"
"1229","1426831305208123393"
"1230","1426863263862689798"
"1231","1427057536713248778"
"1232","1427165590448377860"
"1233","1427192946433171457"
"1234","1427184377688117249"
"1235","1427180863754838021"
"1236","1427223622616117248"
"1237","1427239636603215877"
"1238","1427235261340078083"
"1239","1427304365472239624"
"1240","1427525604660981772"
"1241","1427521930391957530"
"1242","1427550784804302863"
"1243","1427667062571343881"
"1244","1427880943260405762"
"1245","1427865340130832385"
"1246","1427892719024803842"
"1247","1427892669813043200"
"1248","1427954030295363592"
"1249","1427952163037192193"
"1250","1428321328432656388"
"1251","1428301494735052802"
"1252","1428298342552018945"
"1253","1428564950096564224"
"1254","1428615281849503750"
"1255","1428660855298723840"
"1256","1428642120907251716"
"1257","1428637930650837004"
"1258","1428637636852387840"
"1259","1428710913939542018"
"1260","1428695813702787076"
"1261","1428739884509024258"
"1262","1428736108427366402"
"1263","1428716851312402432"
"1264","1428765101683773445"
"1265","1428962599522164741"
"1266","1428994027408424971"
"1267","1429099995253325824"
"1268","1429428817446191118"
"1269","1429415017632477185"
"1270","1429411302653505547"
"1271","1429471703705522177"
"1272","1429455351091548169"
"1273","1429443524861247491"
"1274","1429778638707232769"
"1275","1430024634343305221"
"1276","1430024567771209732"
"1277","1429935052461379585"
"1278","1430082758488076288"
"1279","1430068761537695753"
"1280","1430101110539313152"
"1281","1430377392644624386"
"1282","1430449922487341057"
"1283","1430461976531062785"
"1284","1430553485200838658"
"1285","1430545854587363330"
"1286","1430788806345625601"
"1287","1430784553250004992"
"1288","1430810246159732739"
"1289","1430809741832249347"
"1290","1430794649359290370"
"1291","1430878436315303944"
"1292","1430922995548164110"
"1293","1431152558098292738"
"1294","1431199909370343426"
"1295","1431206870715453445"
"1296","1431358779640229896"
"1297","1431533087440216065"
"1298","1431577299825029123"
"1299","1431713781235781639"
"1300","1431832962438504449"
"1301","1431894388754419716"
"1302","1431932874073255943"
"1303","1431929063929749505"
"1304","1432028056676409348"
"1305","1432265306249048067"
"1306","1432313745901072385"
"1307","1432310883204558851"
"1308","1432349891620188171"
"1309","1432679562698235904"
"1310","1432730063628288003"
"1311","1432780656992468994"
"1312","1432942852330377217"
"1313","1432928870114660354"
"1314","1433008511793909766"
"1315","1433289833607278599"
"1316","1433661029440008205"
"1317","1433727922616086551"
"1318","1434112669544497153"
"1319","1434103192762175492"
"1320","1434230103135985667"
"1321","1434414974651273219"
"1322","1434404679698591746"
"1323","1434458210040168448"
"1324","1434453753097244678"
"1325","1434877582407839744"
"1326","1435572654015225860"
"1327","1435589311399960583"
"1328","1435693289219493893"
"1329","1435874151785549825"
"1330","1435865966571835392"
"1331","1435865698476175360"
"1332","1435864439773859841"
"1333","1435899160117587973"
"1334","1436023277479206915"
"1335","1436003969579499525"
"1336","1436084498416889872"
"1337","1436234847417155585"
"1338","1436285825348558849"
"1339","1436310527635042308"
"1340","1436583920959692801"
"1341","1436675907884777480"
"1342","1436922052418621441"
"1343","1437309712593215489"
"1344","1437420311947976708"
"1345","1437492168164319234"
"1346","1437483717811900417"
"1347","1437638284054777856"
"1348","1437634901092835333"
"1349","1437668645090516998"
"1350","1437733242455609344"
"1351","1437718459350147073"
"1352","1437715123200827394"
"1353","1437815494531330048"
"1354","1437793169152827399"
"1355","1437906871512453123"
"1356","1437994584563355648"
"1357","1437929179757023235"
"1358","1438044868962668545"
"1359","1438069360724172802"
"1360","1438135633462145034"
"1361","1438132997606322182"
"1362","1438120447820931073"
"1363","1438145416797868032"
"1364","1438190629532704768"
"1365","1438260083838763008"
"1366","1438424919956615170"
"1367","1438475247422951424"
"1368","1438569798766637057"
"1369","1438558456944992256"
"1370","1438587545844166658"
"1371","1438721877179084803"
"1372","1438772478919299073"
"1373","1438820027709415427"
"1374","1438872872370556936"
"1375","1439172499284107264"
"1376","1439543322125770755"
"1377","1439611779131265025"
"1378","1439894274334658560"
"1379","1439881151112486917"
"1380","1439923077840875523"
"1381","1439952780962242568"
"1382","1439983231672229895"
"1383","1440156331416059905"
"1384","1440090432571052032"
"1385","1440073582697074693"
"1386","1440073286994382854"
"1387","1440225403440750602"
"1388","1440293835410530304"
"1389","1440351150084018184"
"1390","1440403128206041097"
"1391","1440400783288115200"
"1392","1440394761441984527"
"1393","1440392926492692480"
"1394","1440392361817772040"
"1395","1440392008799907847"
"1396","1440391914767806474"
"1397","1440391832584667146"
"1398","1440391775516971016"
"1399","1440391419743535105"
"1400","1440391323941421057"
"1401","1440390409625108487"
"1402","1440558515894980615"
"1403","1440627077334528006"
"1404","1440642236455141377"
"1405","1440679778156089356"
"1406","1440679468473876484"
"1407","1440896203768705025"
"1408","1440921836636811265"
"1409","1441043506659790849"
"1410","1441065621387628544"
"1411","1441346060908064774"
"1412","1441407125574635527"
"1413","1441402269602177032"
"1414","1441452037825171456"
"1415","1441448671342567424"
"1416","1441447467329990657"
"1417","1441442243521368070"
"1418","1441437862776356876"
"1419","1441460650220347392"
"1420","1441655916374499329"
"1421","1442041248840237061"
"1422","1442118507974430729"
"1423","1442369446681657346"
"1424","1442464561886425089"
"1425","1442460039986356236"
"1426","1442527704579035140"
"1427","1442527472587735041"
"1428","1442535867319402507"
"1429","1442535590424104966"
"1430","1442529635640676356"
"1431","1442529247315308552"
"1432","1442528691733532679"
"1433","1442710615169118211"
"1434","1442738845603319811"
"1435","1442778181296066564"
"1436","1442791251145789441"
"1437","1443115830116487170"
"1438","1443158264502497280"
"1439","1443312201859846154"
"1440","1443439210367574016"
"1441","1443467791756103680"
"1442","1443543648562556930"
"1443","1443521923359592457"
"1444","1443623512497852422"
"1445","1443623025476317191"
"1446","1443621944805543947"
"1447","1443620484218859520"
"1448","1443620351599157256"
"1449","1443619827415928836"
"1450","1443820549348659200"
"1451","1443850438579834893"
"1452","1443883784223477763"
"1453","1443922213426634764"
"1454","1444209238558056448"
"1455","1444288465705779208"
"1456","1444650981564854276"
"1457","1444892536670081026"
"1458","1444914764354932740"
"1459","1444973706804092928"
"1460","1444966061628141572"
"1461","1444999968864014341"
"1462","1445342501649408001"
"1463","1445360621210542080"
"1464","1445401355196186637"
"1465","1445390820962709506"
"1466","1445579617327218689"
"1467","1445633847555731456"
"1468","1445614799841153027"
"1469","1445733075409727489"
"1470","1446012028850692101"
"1471","1446113150684729356"
"1472","1446363430672347178"
"1473","1446374552066535430"
"1474","1446422227487019018"
"1475","1446417367584722950"
"1476","1446468924355186699"
"1477","1446503884365651975"
"1478","1446550968968126467"
"1479","1446723350492024836"
"1480","1446786909301313541"
"1481","1446840161531273218"
"1482","1446871758863278085"
"1483","1446921184109531144"
"1484","1447003951493177345"
"1485","1446969975533498368"
"1486","1447120745595904002"
"1487","1447117197608984590"
"1488","1447230167785558023"
"1489","1447272334562373643"
"1490","1447510093948506113"
"1491","1447575213726740481"
"1492","1447606432887627776"
"1493","1447605509704585219"
"1494","1447701797892591616"
"1495","1447827678606860295"
"1496","1447820657945980932"
"1497","1447818341851217923"
"1498","1447814269190410240"
"1499","1447856821637718016"
"1500","1447856779237466112"
"1501","1447951583304724480"
"1502","1447985420134875136"
"1503","1448200206567215107"
"1504","1448288571715112960"
"1505","1448370201930596353"
"1506","1448539064752218112"
"1507","1448523233637113858"
"1508","1448569093481811969"
"1509","1448603696456245251"
"1510","1448924022733934606"
"1511","1448956818194112520"
"1512","1448949457849098250"
"1513","1449331788426383360"
"1514","1449628777210916871"
"1515","1450030732060069890"
"1516","1450021613244723204"
"1517","1450064798155255813"
"1518","1450371665964281865"
"1519","1450398990105780226"
"1520","1450445601167056901"
"1521","1450437322848280578"
"1522","1450428046083821569"
"1523","1450627828970516481"
"1524","1450706574402523140"
"1525","1450742973319290883"
"1526","1450762497854746625"
"1527","1450783099659423746"
"1528","1450890016142630916"
"1529","1451040079762313219"
"1530","1451098912006328320"
"1531","1451102731452702721"
"1532","1451122367309176832"
"1533","1451165959641837569"
"1534","1451211371887177741"
"1535","1451424181703294978"
"1536","1451518752151986179"
"1537","1451715526045184000"
"1538","1451808388820750340"
"1539","1451881088905715712"
"1540","1451912514225192967"
"1541","1451883883306405895"
"1542","1452132089134989315"
"1543","1452497648624316422"
"1544","1452491015831625730"
"1545","1452555215304118277"
"1546","1452633916054065154"
"1547","1452863109815750662"
"1548","1452860832753328128"
"1549","1452856594266574852"
"1550","1452882339990839298"
"1551","1452984033089105930"
"1552","1453036822704046083"
"1553","1453300140714901509"
"1554","1453297085734866950"
"1555","1453288879923113988"
"1556","1453343959552610308"
"1557","1453343454960914433"
"1558","1453393975319138309"
"1559","1453612998061268999"
"1560","1453628033936539654"
"1561","1453625114621358080"
"1562","1453731008809820160"
"1563","1453730346919362574"
"1564","1453743357960859651"
"1565","1453829942203006980"
"1566","1453974491558678528"
"1567","1453973688613621765"
"1568","1454009807539777537"
"1569","1454042318210834436"
"1570","1454134236902998026"
"1571","1454191057114001410"
"1572","1454372703142621188"
"1573","1454441482748940288"
"1574","1454717310862757895"
"1575","1454716992427106305"
"1576","1454766390565646337"
"1577","1454806613207003137"
"1578","1454790290787741696"
"1579","1454863250336649217"
"1580","1455026814154264579"
"1581","1455014231368077312"
"1582","1455059406350131205"
"1583","1455086396385996803"
"1584","1455085481272692741"
"1585","1455110641979727874"
"1586","1455141180530954241"
"1587","1455207349858312196"
"1588","1455245738053718020"
"1589","1455230004342759427"
"1590","1455217652780212234"
"1591","1455215191260606464"
"1592","1455393745071902720"
"1593","1455445527173242883"
"1594","1455436034230132739"
"1595","1455471523226062848"
"1596","1455459666964594693"
"1597","1455482087998373888"
"1598","1455513552807239680"
"1599","1455551040477138950"
"1600","1455550870251311114"
"1601","1455543212945330176"
"1602","1455562287415189514"
"1603","1455595732992512011"
"1604","1455856773223567362"
"1605","1455876065885397000"
"1606","1455907659933175822"
"1607","1455960617110679552"
"1608","1455976322174423044"
"1609","1456166148702081024"
"1610","1456163020212772864"
"1611","1456151147954245639"
"1612","1456195297575645186"
"1613","1456261523026825223"
"1614","1456470599744860161"
"1615","1456522731147698201"
"1616","1456540739542953985"
"1617","1456536598624014337"
"1618","1456643964182925320"
"1619","1456860144336261120"
"1620","1456866284088569857"
"1621","1456946024845611008"
"1622","1456980466637148168"
"1623","1457012022382575616"
"1624","1456996919373443085"
"1625","1457079366232518660"
"1626","1457188605504462855"
"1627","1457233396019695618"
"1628","1457252771456077830"
"1629","1457249009593110531"
"1630","1457304321284972549"
"1631","1457294300887273474"
"1632","1457343367864594434"
"1633","1457354698961342468"
"1634","1457675986640715781"
"1635","1457664601479335945"
"1636","1457659998322954241"
"1637","1457703243195330563"
"1638","1458014585051549699"
"1639","1458355693547921412"
"1640","1458339507254792193"
"1641","1458663610142662664"
"1642","1458768394304606209"
"1643","1458868108454764560"
"1644","1459033203977642002"
"1645","1459058684932374535"
"1646","1459075612191211560"
"1647","1459124964079063040"
"1648","1459123467484372992"
"1649","1459217159155036162"
"1650","1459401493807783936"
"1651","1459382996272881668"
"1652","1459495792419426309"
"1653","1459778653408178178"
"1654","1459771072769888257"
"1655","1459814283248914436"
"1656","1460110312783298568"
"1657","1460140141721407489"
"1658","1460245011736547337"
"1659","1460633279997087744"
"1660","1460828509534883843"
"1661","1460874712922435586"
"1662","1460957274990682120"
"1663","1461017245983858696"
"1664","1461196568888066053"
"1665","1461320578380574726"
"1666","1461309510757363719"
"1667","1461412425652187143"
"1668","1461623609890385924"
"1669","1461607399949750276"
"1670","1461658790407942145"
"1671","1462382830718173184"
"1672","1462431037825462278"
"1673","1463471016970268674"
"1674","1463797103881248776"
"1675","1464089582992084993"
"1676","1464118864279658499"
"1677","1464118101625221154"
"1678","1464147810941550592"
"1679","1464266302525161474"
"1680","1464281104094044163"
"1681","1464632236800720899"
"1682","1465574314426580993"
"1683","1465601373643415557"
"1684","1465660809405677573"
"1685","1465744764867944451"
"1686","1465961365902745601"
"1687","1465954459008348163"
"1688","1465946416556265472"
"1689","1466019150896242689"
"1690","1466122130324692995"
"1691","1466448870385274882"
"1692","1466713319453208576"
"1693","1467378543449546752"
"1694","1467738967588093956"
"1695","1468100459705651206"
"1696","1468157324112060417"
"1697","1468290462045786114"
"1698","1468431390471442432"
"1699","1468619339515449344"
"1700","1468618181073936388"
"1701","1468618017789693953"
"1702","1468790003312562176"
"1703","1468951940792868867"
"1704","1468946310762049545"
"1705","1468991601242431496"
"1706","1468989433793945606"
"1707","1468966537943871490"
"1708","1469053992831373312"
"1709","1469575982801637379"
"1710","1469570550796328961"
"1711","1469597336418586624"
"1712","1469979088534257668"
"1713","1469968328122843141"
"1714","1470022912769937410"
"1715","1470084785024471051"
"1716","1470690651805261829"
"1717","1470886359078477828"
"1718","1470853116505559043"
"1719","1471047377599430658"
"1720","1471367223159795713"
"1721","1471424898488745995"
"1722","1471703868857856003"
"1723","1471766657324486660"
"1724","1472131388489019397"
"1725","1472126410038943746"
"1726","1472120504488284162"
"1727","1472251796693344259"
"1728","1472321925120671747"
"1729","1472408849583906821"
"1730","1472476901075828742"
"1731","1472834669339189249"
"1732","1473249387623206912"
"1733","1473299181049679877"
"1734","1473931380979638293"
"1735","1474022860616351745"
"1736","1474018900245467136"
"1737","1474141515983302659"
"1738","1474268970492518400"
"1739","1474303075645116420"
"1740","1475086104361590789"
"1741","1475071339711152130"
"1742","1475403934269329409"
"1743","1476151015040770048"
"1744","1476486327243878401"
"1745","1476820417671319554"
"1746","1476869076681113612"
"1747","1477528145406402564"
"1748","1477649743782236166"
"1749","1477637173016989706"
"1750","1477712604772683780"
"1751","1477854733004152833"
"1752","1477955922622300161"
"1753","1478033411109314566"
"1754","1478269969066610691"
"1755","1479385854531547139"
"1756","1479377065879248897"
"1757","1479456329924333568"
"1758","1479504065478467586"
"1759","1480125172225126407"
"1760","1480676116369227779"
"1761","1481231984059990019"
"1762","1481335842643791878"
"1763","1481396421060448259"
"1764","1481516863666499584"
"1765","1481549326291816449"
"1766","1481577009922945024"
"1767","1481601708774023169"
"1768","1481584232678006787"
"1769","1481612551792300036"
"1770","1482231376707473409"
"1771","1482170973919006723"
"1772","1482291978792542211"
"1773","1482412595843944454"
"1774","1482555709380198400"
"1775","1483098214882545668"
"1776","1483112952622456834"
"1777","1483187952880656385"
"1778","1483338366074572802"
"1779","1483328299770257411"
"1780","1483433996226682880"
"1781","1483814822470995972"
"1782","1485256178615693312"
"1783","1485861216966819847"
"1784","1485913115917176832"
"1785","1485953714082963457"
"1786","1485990856146370561"
"1787","1485987869181333507"
"1788","1485983655570857989"
"1789","1486252065022226439"
"1790","1486308008485400576"
"1791","1486305755112390660"
"1792","1486326808735719428"
"1793","1486366116092026890"
"1794","1486426521199915013"
"1795","1486622694653181952"
"1796","1487598940476346369"
"1797","1487680728888320000"
"1798","1488064820394041345"
"1799","1488461631222861827"
"1800","1488458604659281921"
"1801","1488601040282959874"
"1802","1488783051576561664"
"1803","1488801893849653248"
"1804","1488820274959163392"
"1805","1488819234159448065"
"1806","1489515507501907972"
"1807","1489632348450738180"
"1808","1489863831350349825"
"1809","1490284133947297792"
"1810","1490927803902365696"
"1811","1491359696737161216"
"1812","1491419113239064580"
"1813","1492073865324998657"
"1814","1492441111926824965"
"1815","1492499751698407424"
"1816","1493118812123811843"
"1817","1493148818346549250"
"1818","1493467792871501824"
"1819","1494081029518368773"
"1820","1494202123285766144"
"1821","1494401252360433665"
"1822","1495697160481951749"
"1823","1495976642774069254"
"1824","1496148658986881032"
"1825","1496135187771576322"
"1826","1497479141754642437"
"1827","1497884725041672192"
"1828","1498051223529959427"
"1829","1499659039470407682"
"1830","1499673404676481028"
"1831","1499671297944547328"
"1832","1500209365105655815"
"1833","1500839346160680962"
"1834","1501601156610592769"
"1835","1502695688907464714"
"1836","1502740835418451976"
"1837","1503023203618369541"
"1838","1503275287362125826"
"1839","1503615507718721540"
"1840","1503984292510289920"
"1841","1503984265482100736"
"1842","1505710785296744457"
"1843","1506214951786106886"
"1844","1506313464071045124"
"1845","1506584597429166088"
"1846","1506777814799769603"
"1847","1506881228393394180"
"1848","1508017449660260352"
"1849","1509081866187464705"
"1850","1509123134678568960"
"1851","1509241996954767361"
"1852","1509569207859437571"
"1853","1510189199139512323"
"1854","1510182335605616647"
"1855","1510375276341047301"
"1856","1510507572616482821"
"1857","1510535532958334983"
"1858","1511194629106024449"
"1859","1511262448833150977"
"1860","1511261873638936582"
"1861","1511297596828041216"
"1862","1511287530284630019"
"1863","1511995947764621312"
"1864","1512722474731028483"
"1865","1513759776584474627"
"1866","1514196898239991811"
"1867","1514313268541759490"
"1868","1514564744748969986"
"1869","1514864097250095107"
"1870","1515952921497722880"
"1871","1515993545219272704"
"1872","1516052315500953600"
"1873","1517064615695462402"
"1874","1517095468949454848"
"1875","1517402360976494592"
"1876","1517819767209476097"
"1877","1517817111565017088"
"1878","1517826870611435523"
"1879","1517962156548964352"
"1880","1519248144353177607"
"1881","1519414354982187013"
"1882","1519558797005570050"
"1883","1519595671963287552"
"1884","1520044925622042625"
"1885","1520332276541886465"
"1886","1520388761619738625"
"1887","1521486151957233665"
"1888","1521751661399744512"
"1889","1521852189471354881"
"1890","1522465182689239043"
"1891","1522505515007418370"
"1892","1522624054590676995"
"1893","1522900113479327746"
"1894","1522953900428791810"
"1895","1523143698728382465"
"1896","1523189003251449856"
"1897","1523635166404567041"
"1898","1523981270455406592"
"1899","1523974091400781824"
"1900","1524419009537613824"
"1901","1524438117742268416"
"1902","1524701065953910784"
"1903","1525116029453606912"
"1904","1525371108333174786"
"1905","1526188089042944003"
"1906","1526215904249499648"
"1907","1526907372328865792"
"1908","1527900115876384769"
"1909","1527854192597127168"
"1910","1527986845199515649"
"1911","1528979110956912640"
"1912","1529043254011957248"
"1913","1529835887886057473"
"1914","1531132040703262720"
"1915","1531230841191510016"
"1916","1531529912338657280"
"1917","1531861849737728001"
"1918","1532241918587027457"
"1919","1532317410920910850"
"1920","1533320079319900161"
"1921","1533394327250030596"
"1922","1534031550173544448"
"1923","1534083949575675904"
"1924","1534911676927070208"
"1925","1535146744480092160"
"1926","1535508377455013889"
"1927","1535547953749827585"
"1928","1535599135511953412"
"1929","1535882090054488065"
"1930","1536656519978164226"
"1931","1537006858623406080"
"1932","1537330131865305088"
"1933","1537321669940989955"
"1934","1537321576286265344"
"1935","1537347337852444673"
"1936","1537344297623764992"
"1937","1537341672765390849"
"1938","1537369390286376960"
"1939","1537411290964103169"
"1940","1537436012812464128"
"1941","1537641180967469056"
"1942","1537789931556323331"
"1943","1537794842134200320"
"1944","1537794393800851456"
"1945","1537792104528809987"
"1946","1537923038632497153"
"1947","1538169663435071488"
"1948","1538250195754012673"
"1949","1539828091081482241"
"1950","1539924964081647617"
"1951","1539956749897285633"
"1952","1540180413158522884"
"1953","1540152733147308034"
"1954","1540226214555705344"
"1955","1540310834676736000"
"1956","1540641215615569921"
"1957","1541020294311251968"
"1958","1541075716309229571"
"1959","1541041083844534273"
"1960","1541096700546142208"
"1961","1541081791242670080"
"1962","1541278707188436993"
"1963","1541478735861485571"
"1964","1542038271924002816"
"1965","1542391985318658049"
"1966","1543846066688299009"
"1967","1543875417299456000"
"1968","1543972650963320833"
"1969","1544079245793705990"
"1970","1544076902800973836"
"1971","1544066554358284288"
"1972","1544201909594095616"
"1973","1544190098073436160"
"1974","1544175369988833281"
"1975","1544310693184393218"
"1976","1544576883790061568"
"1977","1544685095616860164"
"1978","1544758079920738307"
"1979","1545689128821571584"
"1980","1546341006403985409"
"1981","1546517167218327554"
"1982","1547065089173364737"
"1983","1547125484173008896"
"1984","1547123358445305856"
"1985","1547143989052203011"
"1986","1547192170062532608"
"1987","1547189090478612480"
"1988","1547200977073307650"
"1989","1547232951229890561"
"1990","1547484502829813760"
"1991","1547517811483983872"
"1992","1547908574210273286"
"1993","1548207065339793408"
"1994","1548350850271027201"
"1995","1548539308050612224"
"1996","1548583687368986624"
"1997","1548798449121824768"
"1998","1549031600905674752"
"1999","1549083139800068097"
"2000","1549405868470534151"
"2001","1549417643341451266"
"2002","1549696512195706882"
"2003","1549690974582063105"
"2004","1549793610362650625"
"2005","1549854157435154433"
"2006","1550011620902019073"
"2007","1550220042570289155"
"2008","1550329792104374273"
"2009","1550401062959464449"
"2010","1550458258728669184"
"2011","1550825515824697345"
"2012","1551108624843476993"
"2013","1551517280525221889"
"2014","1551749144699625472"
"2015","1551821172861550592"
"2016","1551913232612335617"
"2017","1553648175713591296"
"2018","1553697121701974016"
"2019","1554121311340957696"
"2020","1554438047122563072"
"2021","1554522554852859905"
"2022","1555511060311965696"
"2023","1555510817608564737"
"2024","1555604547027886081"
"2025","1556160188201181184"
"2026","1556429991205904384"
"2027","1556582578202845184"
"2028","1556574166454878210"
"2029","1556682902179651587"
"2030","1556877937042808832"
"2031","1556873496805916672"
"2032","1556922215001903104"
"2033","1556910924346413056"
"2034","1557008167967531010"
"2035","1557006670932443136"
"2036","1557055443960303616"
"2037","1557080938206711810"
"2038","1557072305074864128"
"2039","1557268882519461889"
"2040","1557266655679582213"
"2041","1557260543718838272"
"2042","1557311091616653313"
"2043","1557339440468545536"
"2044","1557338949353349120"
"2045","1557367693346488321"
"2046","1557585097481666561"
"2047","1557625696629194758"
"2048","1557612778965196802"
"2049","1557648832648957955"
"2050","1557641911086759936"
"2051","1557652656931438593"
"2052","1557693938278039552"
"2053","1557686600502501376"
"2054","1557686133168930817"
"2055","1557711721434865664"
"2056","1557972650370207745"
"2057","1558095963532787723"
"2058","1558083521901740034"
"2059","1558072207523434497"
"2060","1558069790861774848"
"2061","1558173978442600448"
"2062","1558191782835404805"
"2063","1558482288777859075"
"2064","1558701487127150592"
"2065","1558799415955132416"
"2066","1559098588118097920"
"2067","1559113050166362112"
"2068","1559329090527707137"
"2069","1559530863850823681"
"2070","1559528237797089280"
"2071","1559574890600079360"
"2072","1559791827783393280"
"2073","1559838285610078211"
"2074","1559886997245788162"
"2075","1560136912207331328"
"2076","1560181200060391424"
"2077","1560170966264811520"
"2078","1560235058182733824"
"2079","1560219565149327360"
"2080","1560293089595609091"
"2081","1560336581613203456"
"2082","1560552290796331017"
"2083","1560621769199071237"
"2084","1560909501967921152"
"2085","1561327400209858563"
"2086","1561390379404083207"
"2087","1561691133243187200"
"2088","1561723969123885058"
"2089","1562092636449775616"
"2090","1562366603114733568"
"2091","1562670448000655360"
"2092","1562719269603147776"
"2093","1563058941734850561"
"2094","1563123444023181312"
"2095","1563159757816414209"
"2096","1564226588987777026"
"2097","1564332497911119879"
"2098","1564514914370260992"
"2099","1565555895374954498"
"2100","1566132861710761985"
"2101","1566294745411993602"
"2102","1566471456678187011"
"2103","1566719690868723712"
"2104","1567112178079088642"
"2105","1567479136062525440"
"2106","1567545667001663491"
"2107","1568222382883495936"
"2108","1568540912032120833"
"2109","1568812147202744320"
"2110","1568844611145154562"
"2111","1568842351610560512"
"2112","1568941317429796869"
"2113","1569569745942335489"
"2114","1569975391363776512"
"2115","1570263254051737601"
"2116","1570362723241984002"
"2117","1570338465182539777"
"2118","1570368663303385088"
"2119","1570398933259788288"
"2120","1570656225531875328"
"2121","1571414975326965760"
"2122","1571397359078031360"
"2123","1571480883055710208"
"2124","1571811099850276865"
"2125","1572087629767663618"
"2126","1572114333374586883"
"2127","1572481997204865024"
"2128","1572572000677249024"
"2129","1572807838648487942"
"2130","1572985889877561345"
"2131","1573283013684875264"
"2132","1573289641041694720"
"2133","1573323561938440192"
"2134","1573370444354404355"
"2135","1573935967332876288"
"2136","1574400181277282304"
"2137","1574496530211348480"
"2138","1574514146443419648"
"2139","1574647790252195840"
"2140","1574858919767379971"
"2141","1575088748764995590"
"2142","1575169479629217793"
"2143","1575166692203692032"
"2144","1575587345524465669"
"2145","1575777734332145674"
"2146","1576100851621384193"
"2147","1576626032500686851"
"2148","1576883546379149312"
"2149","1576948090296274944"
"2150","1577003633824206859"
"2151","1576998114161922048"
"2152","1576994763248574464"
"2153","1577151067481047040"
"2154","1577894540291317760"
"2155","1577957140639227905"
"2156","1579062881634889728"
"2157","1579769219880976385"
"2158","1579758569234497536"
"2159","1579831234527899648"
"2160","1580430839539990528"
"2161","1580597984684904450"
"2162","1580813152140271616"
"2163","1580952019006791680"
"2164","1581516536992235521"
"2165","1581731510293504001"
"2166","1581873726723100675"
"2167","1582257672245587968"
"2168","1582307653421649921"
"2169","1582369927197261826"
"2170","1582626061006905345"
"2171","1582768330917543936"
"2172","1583005608743432192"
"2173","1583068423323811846"
"2174","1583772834811224065"
"2175","1584107338503421953"
"2176","1584435544502816768"
"2177","1584516341754916865"
"2178","1584514402556207104"
"2179","1584560841432539136"
"2180","1584560395322556418"
"2181","1584780544516055041"
"2182","1585222364677406721"
"2183","1585266119958478851"
"2184","1585283813248204801"
"2185","1585315570198650887"
"2186","1585333437719887884"
"2187","1585529733701406721"
"2188","1585740450920554498"
"2189","1585737151781961728"
"2190","1585853495957196800"
"2191","1585933430092611590"
"2192","1585965667777499137"
"2193","1587065918378631170"
"2194","1587163058711003142"
"2195","1587723586558648321"
"2196","1587722748016615424"
"2197","1588058896173699073"
"2198","1588109264362545152"
"2199","1588148828800270336"
"2200","1588451454905614336"
"2201","1589157986458820608"
"2202","1589163446477594624"
"2203","1589229663745986561"
"2204","1589293902590197762"
"2205","1589593661284966405"
"2206","1589629367734394881"
"2207","1589623238962737152"
"2208","1589724118877818881"
"2209","1589721703588204544"
"2210","1589871906622095361"
"2211","1589911932731281410"
"2212","1590194971428024320"
"2213","1590169908712816641"
"2214","1590660406217150471"
"2215","1590709656883978240"
"2216","1590952462566846465"
"2217","1590942853861150720"
"2218","1590931462341156865"
"2219","1590957495710879744"
"2220","1590979287125217280"
"2221","1591403008696385536"
"2222","1591456524542541824"
"2223","1591513016318791682"
"2224","1591512971297132545"
"2225","1592048182548119552"
"2226","1592156144578879488"
"2227","1592414015996981249"
"2228","1592434732649832452"
"2229","1592452345740361728"
"2230","1592864737477419008"
"2231","1593005076133871617"
"2232","1593231765170278401"
"2233","1593217386978496512"
